Ascom COMPANY
Management SPECIFICATION
AG LEGAL

ITRI COMPANY

3COM COMPANY
Corporation SPECIFICATION

TELCHEMY COMPANY
INCORPORATED LEGAL

ROBERT COMPANY
BOSCH COMPANY
GmbH LEGAL

ERICSSON COMPANY
MOBILE SPECIFICATION
COMMUNICATIONS SPECIFICATION

Digital COMPANY
Voice COMPANY
Systems SPECIFICATION
Inc. LEGAL

Lockheed COMPANY
Martin COMPANY
Corporation SPECIFICATION

Tioga COMPANY
Technologies SPECIFICATION
Ltd. LEGAL

ITRAN COMPANY
Communications SPECIFICATION
Ltd LEGAL

Bijitec COMPANY
Pte COMPANY
Ltd LEGAL

SES COMPANY
S.A. LEGAL

Media COMPANY
Farm COMPANY
Inc. LEGAL

Securicor COMPANY
Wireless SPECIFICATION
Technology SPECIFICATION

Tait COMPANY
Limited LEGAL

PROD
- SIGN
EL COMPANY
S.p.A LEGAL

Nexus COMPANY
Telocation COMPANY
Systems SPECIFICATION
, SIGN
Ltd. LEGAL

Inmarsat COMPANY

Vimatix COMPANY

e300 COMPANY
Ltd. LEGAL

Swisscom COMPANY
Mobile SPECIFICATION

NOKIA COMPANY
MOBILE SPECIFICATION
PHONES SPECIFICATION

Telia COMPANY
AB LEGAL

Lupa COMPANY
Finances SPECIFICATION

CP8 COMPANY
Technologies SPECIFICATION

Matra COMPANY

Nortel COMPANY
Northern SPECIFICATION
Telecom SPECIFICATION
Ltd. LEGAL

Innovatron COMPANY

TELEFUNKEN COMPANY
Sendertechnik SPECIFICATION
GmbH LEGAL

TIP COMPANY
Communications SPECIFICATION
LLC LEGAL

Grundig COMPANY
E.M.V. COMPANY

INRIA COMPANY

NTT COMPANY
corporation SPECIFICATION

Thomson
- SIGN
CSF COMPANY

Le COMPANY
Nouveau COMPANY

AirTouch COMPANY
Communications SPECIFICATION

Salbu COMPANY
Research SPECIFICATION
& PREPOSITION
Development SPECIFICATION

Oki COMPANY
Electric SPECIFICATION
Industry SPECIFICATION
Co. LEGAL
Ltd. LEGAL

BT COMPANY
Cellnet COMPANY

Rockwell COMPANY
Semiconductor SPECIFICATION
Systems SPECIFICATION

Omnipoint COMPANY
Corporation SPECIFICATION

Vodafone COMPANY
Libertel COMPANY
NV LEGAL

Microsoft COMPANY
Corporation SPECIFICATION

Murata COMPANY
Machinery SPECIFICATION
, SIGN
Ltd. LEGAL

FastVDO COMPANY
LLC LEGAL

Gemalto COMPANY
SA LEGAL

Applied COMPANY
Biosystems COMPANY
, SIGN
LLC LEGAL

Nagoya COMPANY
Industrial SPECIFICATION
Science SPECIFICATION
Research SPECIFICATION
Institute SPECIFICATION

Motorola COMPANY
Mobility SPECIFICATION
LLC LEGAL

Siemens COMPANY
Aktiengesellschaft LEGAL

Koninklijke SPECIFICATION
Philips COMPANY
N.V. LEGAL

AVIC COMPANY
Chengdu CITY
Aircraft SPECIFICATION
Industrial SPECIFICATION
(Group) SPECIFICATION
Co. LEGAL
, SIGN
Ltd LEGAL

Fraunhofer
- SIGN
Gesellschaft COMPANY
- SIGN
Patents SPECIFICATION
and PREPOSITION
Licensing SPECIFICATION

SK COMPANY
Telecom SPECIFICATION
, SIGN
Co. LEGAL
, SIGN
Ltd. LEGAL

Fujitsu COMPANY

Mitsubishi COMPANY
Electric SPECIFICATION
Corporation SPECIFICATION

Apple COMPANY
, SIGN
Inc. LEGAL

China COUNTRY
IWNCOMM COMPANY
Co. LEGAL
, SIGN
LTD. LEGAL

PKWARE COMPANY
, SIGN
Inc. LEGAL

Electronics SPECIFICATION COMPANY
and PREPOSITION COMPANY
Telecommunications SPECIFICATION COMPANY
Research SPECIFICATION COMPANY
Institute SPECIFICATION COMPANY
(ETRI) COMPANY

KDDI COMPANY
Corporation SPECIFICATION

Telefonaktiebolaget LEGAL COMPANY
LM COMPANY
Ericsson COMPANY

Nippon COMPANY COUNTRY
Telegraph COMPANY SPECIFICATION
and PREPOSITION
Telephone COMPANY SPECIFICATION
Corporation SPECIFICATION

Hitachi COMPANY
, SIGN
Ltd. LEGAL
, SIGN

Hitachi COMPANY
Consumer SPECIFICATION
Electronics SPECIFICATION
Co. LEGAL
, SIGN
Ltd. LEGAL

Vidyo COMPANY
, SIGN
Inc. LEGAL

Impinj COMPANY
, SIGN
Inc. LEGAL

Agency SPECIFICATION COMPANY
for PREPOSITION COMPANY
Science SPECIFICATION COMPANY
, SIGN
Technology SPECIFICATION COMPANY
and PREPOSITION COMPANY
Research SPECIFICATION COMPANY

Pioneer COMPANY
Corporation SPECIFICATION

CISC COMPANY
Semiconductor SPECIFICATION
Design SPECIFICATION
+ PREPOSITION
Consulting SPECIFICATION
GmbH LEGAL

Thomson COMPANY
Licensing SPECIFICATION

Cisco COMPANY
Systems SPECIFICATION
, SIGN
Inc. LEGAL

JFE COMPANY
Steel COMPANY SPECIFICATION
Corporation SPECIFICATION

Research COMPANY
In COMPANY
Motion COMPANY
, SIGN
Limited LEGAL

Borealis COMPANY
AG LEGAL

Samsung COMPANY
Electronics SPECIFICATION
Co. LEGAL
, SIGN
Ltd. LEGAL

CHLOR COMPANY
RID COMPANY
International SPECIFICATION
, SIGN
Inc. LEGAL

Dolby COMPANY
Laboratories, SPECIFICATION
Inc. LEGAL

Alcatel COMPANY
Lucent COMPANY

Hitachi COMPANY
Ltd. LEGAL

CommScope COMPANY
, SIGN
Inc. LEGAL
of PREPOSITION
North STATE COUNTRY SPECIFICATION
Carolina

EMBLAZE COMPANY
LTD. LEGAL

IDEXX COMPANY
Laboratories COMPANY SPECIFICATION
, SIGN
Inc. LEGAL

France COUNTRY COMPANY
Telecom SPECIFICATION COMPANY

Electronics SPECIFICATION
and PREPOSITION
Telecommunications SPECIFICATION
Research SPECIFICATION
Institute SPECIFICATION

Eastman COMPANY
Kodak COMPANY
Company SPECIFICATION
- SIGN
Rochester CITY

TAGSYS COMPANY
SAS LEGAL

IPICO COMPANY
South COUNTRY
Africa COUNTRY
(Pty) LEGAL
Ltd LEGAL

Atmel COMPANY
Automotive SPECIFICATION
GmbH LEGAL

Nokia COMPANY
Mobile COMPANY
Phones COMPANY
Ltd LEGAL

IMPINJ COMPANY

NXP COMPANY
B.V. LEGAL

Magellan COMPANY
Technology SPECIFICATION
Pty LEGAL
Ltd LEGAL

Nanotron COMPANY
technologies SPECIFICATION
GmbH LEGAL

LG COMPANY
Electronics SPECIFICATION
- SIGN
Intellectual SPECIFICATION
Property SPECIFICATION
Center SPECIFICATION

Adobe COMPANY
Systems SPECIFICATION
Incorporated LEGAL

Telefonaktiebolaget LEGAL SPECIFICATION
LM COMPANY
Ericsson COMPANY
(publ) LEGAL

DecaWave COMPANY
Ltd. LEGAL

Fraunhofer COMPANY
PST COMPANY
- SIGN
Munich CITY
- SIGN
Fraunhofer COMPANY
- SIGN
Gesellschaft SPECIFICATION
PST COMPANY
(FhG COMPANY
PST) COMPANY

Symbol COMPANY
Technologies SPECIFICATION
, SIGN
Inc. LEGAL

European COMPANY
Cement COMPANY
Research COMPANY
Academy COMPANY
- SIGN
ECRA COMPANY

Konkuk COMPANY
University COMPANY

Technical SPECIFICATION COMPANY
Research SPECIFICATION COMPANY
Centre SPECIFICATION COMPANY
of PREPOSITION COMPANY
Finland COUNTRY COMPANY

Certego COMPANY
GmbH LEGAL

Gwangju CITY COMPANY
institute SPECIFICATION COMPANY
of PREPOSITION COMPANY
science COMPANY
and PREPOSITION COMPANY
technology SPECIFICATION COMPANY

Park COMPANY
Systems SPECIFICATION
Corp. LEGAL

iBiquity COMPANY
Digital SPECIFICATION
Corporation SPECIFICATION

Energy SPECIFICATION
research SPECIFICATION
Centre SPECIFICATION
of PREPOSITION
the PREPOSITION
Netherlands COUNTRY

IPICO COMPANY
South COUNTRY
Africa COUNTRY
- SIGN
Pty LEGAL
- SIGN
Ltd LEGAL

Ultradent COMPANY
Products SPECIFICATION
, SIGN
Inc. LEGAL

Dolby COMPANY
International SPECIFICATION
AB LEGAL

Intermec COMPANY
Corporate SPECIFICATION
Headquarters SPECIFICATION

Koninklijke SPECIFICATION
Philips COMPANY
Electronics SPECIFICATION
N.V. LEGAL

Sagem COMPANY
Securité SPECIFICATION

Texas COMPANY
Instruments COMPANY
Incorporated LEGAL

iKlax COMPANY
Media SPECIFICATION

EM COMPANY
Microelectronic SPECIFICATION
- SIGN
Marin SPECIFICATION
SA LEGAL

LG COMPANY
Electronics SPECIFICATION
- SIGN
LG COMPANY
Electronics SPECIFICATION
Institute SPECIFICATION
of PREPOSITION
Technology SPECIFICATION

TAGSYS COMPANY
SA LEGAL

IDENTEC COMPANY
SOLUTIONS SPECIFICATION
AG LEGAL

NEDAP COMPANY
Agri COMPANY
BV COUNTRY

Ricoh COMPANY
Company SPECIFICATION
Ltd LEGAL

Zebra COMPANY
Technologies SPECIFICATION
Corporation SPECIFICATION

The PREPOSITION
Welding COMPANY
Institute SPECIFICATION

InterVene COMPANY
Limited LEGAL

Spacecode COMPANY
/ SIGN
Intercode COMPANY

Raytheon COMPANY
Company SPECIFICATION

NAVTEQ COMPANY
North COUNTRY
America COUNTRY
, SIGN
LLC LEGAL

NXP COMPANY
Semiconductors SPECIFICATION
B.V. LEGAL

InfoPrint COMPANY
Solutions SPECIFICATION
Company SPECIFICATION
, SIGN
LLC LEGAL

Mitsui COMPANY
Engineering SPECIFICATION
& PREPOSITION
Shipbuilding SPECIFICATION
co. LEGAL
, SIGN
Ltd LEGAL

TDVision COMPANY
Systems SPECIFICATION
, SIGN
Inc. LEGAL

ATMEL COMPANY
Corporation SPECIFICATION

Yagi COMPANY
Antenna COMPANY
Inc. LEGAL

University SPECIFICATION COMPANY
of PREPOSITION COMPANY
Pittsburgh CITY COMPANY

KURIMOTO
, SIGN
LTD. LEGAL

Yaskawa COMPANY
Electric SPECIFICATION
Corporation SPECIFICATION
- SIGN
IPR SPECIFICATION

Hitachi COMPANY
Ltd. LEGAL
, SIGN
Systems SPECIFICATION
Engineering SPECIFICATION
& PREPOSITION
Automative SPECIFICATION
Systems SPECIFICATION

Xanavi COMPANY
Informatics SPECIFICATION
Corporation SPECIFICATION

Increment COMPANY
P COMPANY
Corporation SPECIFICATION

Nissan COMPANY
Motor SPECIFICATION
Co. LEGAL
Ltd. LEGAL
, SIGN
IT SPECIFICATION
& SIGN
ITS SPECIFICATION
Engineering SPECIFICATION
Departement SPECIFICATION

Showa COMPANY
Denko COMPANY
K.K. LEGAL
- SIGN
Aluminum SPECIFICATION
Technology SPECIFICATION
Center SPECIFICATION

Alien COMPANY
Technology COMPANY SPECIFICATION
Corporation SPECIFICATION

Hitachi COMPANY
, SIGN
Ltd LEGAL

Tokyu COMPANY
Car SPECIFICATION
Corporation SPECIFICATION

Enterasys COMPANY
Networks SPECIFICATION
, SIGN
Inc. LEGAL

KOBE COMPANY
STEEL COMPANY SPECIFICATION
, SIGN
LTD LEGAL

Furukawa COMPANY
- SIGN
Sky COMPANY
Aluminum SPECIFICATION
Corp. LEGAL

Kawasaki CITY
Heavy SPECIFICATION
Industries SPECIFICATION
, SIGN
Ltd LEGAL

Sumikei COMPANY
- SIGN
Nikkei SPECIFICATION
Engineering SPECIFICATION
Co. LEGAL
, SIGN
Ltd. LEGAL

Mitsubishi COMPANY
Aluminum SPECIFICATION
co. LEGAL
, SIGN
Ltd LEGAL

IHI COMPANY
Corporation SPECIFICATION

Railway SPECIFICATION COMPANY
Technical SPECIFICATION COMPANY
Research SPECIFICATION COMPANY
Institute SPECIFICATION COMPANY

Nippon COMPANY
Aluminium SPECIFICATION
Co. LEGAL
, SIGN
Ltd LEGAL

Nippon COMPANY
Light SPECIFICATION COMPANY
Metal SPECIFICATION COMPANY
Company SPECIFICATION COMPANY
, SIGN
Ltd LEGAL

Yamashita COMPANY
Rubber SPECIFICATION
co. LEGAL
Ltd LEGAL
- SIGN
R SPECIFICATION
& PREPOSITION
D SPECIFICATION
Center SPECIFICATION

Hitachi COMPANY
Cable SPECIFICATION
Ltd. LEGAL

Lenovo COMPANY

Honda COMPANY
Motor SPECIFICATION
, SIGN
Co. LEGAL
, SIGN
Ltd. LEGAL

Sumitomo COMPANY
Light SPECIFICATION
Metal SPECIFICATION
Industries SPECIFICATION
, SIGN
LTD LEGAL
- SIGN
IPR
dept.

The PREPOSITION
Kinki COMPANY
Sharyo COMPANY
co. LEGAL
, SIGN
Ltd LEGAL

Aisin COMPANY
Keikinzoku COMPANY
Co LEGAL
Ltd LEGAL
, SIGN

Sharp COMPANY
Corporation SPECIFICATION
- SIGN
IP SPECIFICATION
Group SPECIFICATION

Echelon COMPANY
Corporation SPECIFICATION

Nippon COMPANY
Trex COMPANY
co. LEGAL
, SIGN
Ltd LEGAL

Mitsubishi COMPANY
Heavy SPECIFICATION
Industries SPECIFICATION
, SIGN
Ltd. LEGAL

Advanced COMPANY
Micro COMPANY
devices COMPANY
, SIGN
Inc. LEGAL
- SIGN
AMD COMPANY

Nippon COMPANY
Sharyo COMPANY
, SIGN
LTD LEGAL

Savi COMPANY
Technology SPECIFICATION

Hewlett COMPANY
- SIGN
Packard COMPANY
Company SPECIFICATION

Infineon COMPANY
Technologies SPECIFICATION
AG LEGAL
- SIGN
Neubiberg CITY

Sun COMPANY
Microsystems COMPANY SPECIFICATION
Inc. LEGAL
- SIGN
Menlo CITY
Park CITY
, SIGN
CA COUNTRY

IBM COMPANY
Corporation SPECIFICATION

Borealis COMPANY
Technology SPECIFICATION

McDonnel COMPANY
Douglas COMPANY
Corporation SPECIFICATION


Brocade COMPANY
Communications SPECIFICATION
Systems SPECIFICATION
, SIGN
Inc. LEGAL

American SPECIFICATION COMPANY
Association SPECIFICATION COMPANY
of PREPOSITION COMPANY
Textile SPECIFICATION COMPANY
Chemist SPECIFICATION COMPANY
and PREPOSITION COMPANY
Colorists SPECIFICATION COMPANY

Vector COMPANY
International SPECIFICATION
AS LEGAL

CT COMPANY
IP COMPANY
L&T SPECIFICATION

Nokia COMPANY
Corporation SPECIFICATION
- SIGN
, SIGN
IPR SPECIFICATION
Licensing SPECIFICATION
Department SPECIFICATION

Sandvik COMPANY
AB LEGAL

Matsushita COMPANY
Electric SPECIFICATION
Industrial SPECIFICATION
Co. LEGAL
, SIGN
Ltd. LEGAL

Freescale COMPANY
Semiconductor SPECIFICATION
, SIGN
Inc. LEGAL

Toshiba COMPANY
Corporation SPECIFICATION
- SIGN
Semiconductor SPECIFICATION
Company SPECIFICATION

Motorola COMPANY
Inc. LEGAL

Covalent COMPANY
Materials SPECIFICATION
Corporation SPECIFICATION

Kennametal COMPANY
Inc. LEGAL

BT COMPANY
Group SPECIFICATION
Legal SPECIFICATION
Services SPECIFICATION

ActivIdentity COMPANY

NeoScale COMPANY
Systems SPECIFICATION
, SIGN
Inc. LEGAL

Enikos COMPANY
pty LEGAL
ltd LEGAL

Konica COMPANY
Minolta COMPANY
Holdings SPECIFICATION
, SIGN
Inc. LEGAL
- SIGN
IP SPECIFICATION
Center SPECIFICATION

Corporation SPECIFICATION COMPANY
for PREPOSITION COMPANY
National SPECIFICATION COMPANY
Research SPECIFICATION COMPANY
Initiatives SPECIFICATION COMPANY

Nihon COMPANY CITY
University SPECIFICATION
Business SPECIFICATION
- SIGN
, SIGN
R&IP SPECIFICATION
Center SPECIFICATION

Layered COMPANY
Meddia COMPANY
, SIGN
Inc. LEGAL

Kenji COMPANY
Higashi COMPANY

Nachi COMPANY
- SIGN
Fujikoshi COMPANY
Corporation SPECIFICATION

Nikkei COMPANY
Kakoh COMPANY
co. LEGAL
, SIGN
Ltd LEGAL

Isuzu COMPANY
Motors SPECIFICATION
Limited LEGAL

National SPECIFICATION COMPANY
institute SPECIFICATION COMPANY
of PREPOSITION COMPANY
Advanced SPECIFICATION COMPANY
Industrial SPECIFICATION COMPANY
Science SPECIFICATION COMPANY
and PREPOSITION COMPANY
Technology SPECIFICATION COMPANY

Osaka CITY STATE
University SPECIFICATION

Denso COMPANY
Corporation SPECIFICATION

AISIN COMPANY
AW COMPANY
CO. LEGAL
, SIGN
LTD. LEGAL

EQUOS COMPANY
RESEARCH SPECIFICATION
CO. LEGAL
, SIGN
LTD. LEGAL

All COMPANY
Media COMPANY
GuideCOMPANY
, SIGN
LLC LEGAL
- SIGN
AMG
, SIGN
LLC LEGAL

Tele COMPANY
Atlas COMPANY
N.V. LEGAL

Mitsubishi COMPANY
Pencil SPECIFICATION
Company SPECIFICATION
Limited LEGAL

FUJIFILM COMPANY
Corporation SPECIFICATION

McDATA COMPANY
Corporation SPECIFICATION

Monotype COMPANY
Imaging SPECIFICATION
Inc. LEGAL

Agere COMPANY
Systems SPECIFICATION
Inc. LEGAL

Royal SPECIFICATION
Philips COMPANY
Electronics SPECIFICATION
N.V. LEGAL

Bush COMPANY
- SIGN
Jaeger COMPANY
Elektro SPECIFICATION
GmbH LEGAL

Schneider COMPANY
Electric SPECIFICATION
Industries SPECIFICATION
SAS LEGAL

Hager COMPANY
Controls SPECIFICATION
S.A.S LEGAL

Zumtobel COMPANY
Staff COMPANY
GmbH LEGAL

Siemens COMPANY
Schweiz COUNTRY
AG LEGAL

Streamezzo COMPANY

Xerox COMPANY
Intelectual SPECIFICATION
Property SPECIFICATION
Operations SPECIFICATION
(XIPO) COMPANY ABBR
- SIGN
Licence SPECIFICATION
inquiries SPECIFICATION

InterActive COMPANY
Containers SPECIFICATION
P/L LEGAL

Konnex COMPANY
Association SPECIFICATION

ATMEL COMPANY
Germany COUNTRY
GmbH LEGAL

Gemplus COMPANY
S.A. LEGAL

NDS COMPANY
Limited LEGAL

Aladdin COMPANY
Knowledge SPECIFICATION
Systems SPECIFICATION
Ltd. LEGAL

Infineon COMPANY
Technologies SPECIFICATION
AG LEGAL

The PREPOSITION
University SPECIFICATION
of PREPOSITION
Tokyo CITY

Toudai COMPANY
TLO SPECIFICATION
, SIGN
Ltd. LEGAL

ExploitCOMPANY
Technologies SPECIFICATION
Private SPECIFICATION
Limited LEGAL
(A PREPOSITION
member
of PREPOSITION
A*STAR) COMPANY

Nippon COMPANY
Telegragh SPECIFICATION
and PREPOSITION
Telephone SPECIFICATION
Corporation SPECIFICATION

Cookson COMPANY
Electronics SPECIFICATION

Smart COMPANY
Internet COMPANY
Technology COMPANY SPECIFICATION
CRC SPECIFICATION
Pty LEGAL
Ltd LEGAL

RICOH COMPANY
Company SPECIFICATION
Ltd. LEGAL

Philips COMPANY
International SPECIFICATION
B.V. COUNTRY

Broadcom COMPANY
Advanced SPECIFICATION
Compression SPECIFICATION
Group SPECIFICATION
LLC LEGAL

Perten COMPANY
Instrument SPECIFICATION
AB LEGAL

Murata COMPANY
Manufacturing SPECIFICATION
Co. LEGAL
, SIGN
Ltd LEGAL

Iowa STATE
State SPECIFICATION
University SPECIFICATION

Senju COMPANY
Metal SPECIFICATION
Industry SPECIFICATION
Co. LEGAL
, SIGN
Ltd LEGAL

Mitsui COMPANY
Mining SPECIFICATION
& SPECIFICATION PREPOSITION
Smelting SPECIFICATION
Co.,Ltd

Telcordia COMPANY
Technologies SPECIFICATION
Inc. LEGAL

Applied COMPANY
Biosystems COMPANY
AB LEGAL

Motorola COMPANY
Broadband SPECIFICATION
Communications SPECIFICATION
Sector SPECIFICATION

MEDIALIVE COMPANY

Vimatix COMPANY
Inc. LEGAL

Iridian COMPANY
Technologies SPECIFICATION
, SIGN
Inc. LEGAL

IMEC COMPANY

FCI COMPANY
France COUNTRY

Biomérieux COMPANY

Bioscrypt COMPANY

SAMSys COMPANY
Technology SPECIFICATION
Inc. LEGAL

IBM COMPANY
Internet SPECIFICATION
Media SPECIFICATION
Group SPECIFICATION

